LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,Condition,Price
30800,68500,0.39,992,0,0,1,0,0,2,2,0,47.8,0,Good,0
25100,92700,0.15,1400,0,0,1,0,0,3,3,1,92.8,0,Good,0
13800,45100,0.13,720,0,0,1,0,0,2,3,0,80.8,0,Good,0
31100,114700,0.24,1296,644,0,1,1,1,4,2,1,29.8,484,Good,0
29600,104800,0.22,1250,0,120,1,1,0,3,3,1,63.8,0,Good,0
7500,49100,0.13,864,0,0,1,0,0,3,2,1,59.8,0,Good,0
22700,69300,0.15,972,200,0,1,0,0,2,3,1,80.8,110,Average,0
14000,41400,0.15,660,0,0,1,0,0,2,3,0,88.8,0,Good,0
16700,64300,0.15,872,0,340,1,0,0,2,4,1,93.8,0,Good,0
30200,131600,0.2,1235,200,48,1,1,0,3,4,1,51.8,0,Good,0
16800,62900,0.13,816,0,0,2,0,0,2,3,1,82.8,0,Good,0
23700,90800,0.21,857,600,128,1,0,0,2,2,1,19.8,0,Good,0
38200,215300,0.55,2048,0,244,1,2,1,3,5,1,24.8,484,Good,0
19700,103000,0.25,816,400,0,1,0,0,2,3,1,61.8,572,Good,0
29800,114800,0.2,1341,0,0,2,0,1,3,3,1,58.8,0,Average,0
36600,208400,0.47,1630,550,112,2,1,1,4,1,1,38.8,484,Good,0
28800,181600,0.39,1808,1288,357,3,0,2,3,3,1,43.8,462,Average,0
27000,133100,0.26,1410,672,0,2,1,1,4,2,1,39.8,0,Good,0
22400,62000,0.37,1040,280,72,1,0,0,2,2,0,55.8,0,Poor,0
49200,185700,0.23,1714,0,0,2,0,2,3,4,1,63.8,215,Good,0
17000,82000,0.2,864,400,0,1,0,1,1,4,1,60.8,0,Good,0
18400,87600,0.17,834,240,232,1,0,0,3,2,1,38.8,0,Good,0
15200,50600,0.16,925,0,0,1,0,0,2,2,0,61.8,0,Average,0
28300,115700,0.24,1220,0,0,1,0,0,3,2,1,60.8,360,Good,0
37500,93300,0.61,844,0,32,1,0,0,2,2,1,62.8,0,Good,0
24500,65300,0.42,792,0,266,1,0,0,2,2,1,53.8,0,Good,0
25100,83900,0.2,1096,0,0,1,1,0,3,3,1,48.8,0,Good,0
39100,80000,0.44,1316,400,665,1,0,1,2,3,1,46.8,0,Good,0
28800,150800,0.25,1399,550,0,2,1,0,3,3,1,46.8,0,Good,0
21800,150600,0.14,1260,135,144,2,1,1,3,5,1,7.7,484,Average,0
23000,85700,0.19,910,600,0,1,0,0,3,2,1,32.8,0,Good,0
23800,153200,0.21,1664,0,120,2,1,1,3,3,1,9.7,400,Average,0
25000,92000,0.21,1158,0,0,1,0,0,3,2,0,44.8,0,Good,0
19100,68300,0.2,898,0,0,1,0,0,3,2,1,52.8,0,Average,0
27100,70800,0.19,660,330,140,1,0,0,2,2,1,61.8,0,Good,0
29800,136900,0.25,1732,0,0,2,1,1,3,3,1,19.8,440,Average,0
19900,60800,0.15,1080,0,0,1,0,0,2,3,1,97.8,0,Average,0
17400,80600,0.2,1069,384,160,1,0,0,4,2,1,55.8,0,Good,0
16700,62400,0.3,729,0,0,1,0,0,1,2,0,56.8,0,Average,0
18800,51400,0.15,876,0,0,1,0,0,2,3,0,92.8,0,Average,0
16100,74300,0.29,768,0,0,1,0,0,2,2,1,56.8,352,Average,0
28400,128500,0.2,1369,300,332,1,1,0,3,2,1,57.8,0,Good,0
26700,165300,0.15,1217,0,114,2,0,1,2,3,1,7.7,380,Average,0
11100,86300,0.46,1220,0,0,1,0,0,3,3,1,37.8,484,Average,0
29600,110900,0.25,1395,700,268,1,0,0,3,2,1,63.8,576,Good,0
17800,85300,0.19,888,0,0,1,0,0,2,3,1,48.8,0,Good,0
13500,77700,0.18,1434,0,248,1,1,0,3,2,1,74.8,0,Good,0
32900,143400,0.21,1635,0,288,2,1,1,3,3,1,11.7,462,Average,0
21700,119300,0.36,1288,500,140,1,1,2,3,3,1,57.8,380,Good,0
19000,77200,0.19,912,0,0,1,0,0,3,2,1,54.8,0,Good,0
15900,53700,0.15,720,0,0,1,0,0,2,3,0,93.8,0,Good,0
31600,75700,0.17,824,0,0,1,0,0,2,3,1,64.8,0,Average,0
32300,146500,0.21,1738,0,120,2,1,1,3,3,1,8.7,483,Average,0
30500,150200,0.2,2097,0,216,2,0,1,3,3,1,85.8,0,Good,0
21200,113600,0.2,1483,0,0,1,1,1,3,2,1,57.8,0,Good,0
30600,124400,0.18,1455,0,0,1,1,1,3,3,1,79.8,198,Good,0
4800,47500,0.14,839,0,0,1,0,0,2,3,0,107.8,0,Good,0
18500,55900,0.15,816,0,0,1,0,0,2,2,1,86.8,0,Average,0
15000,72900,0.16,830,0,0,1,0,0,2,2,1,66.8,180,Good,0
10000,42600,0.13,888,0,0,1,0,0,2,3,0,77.8,0,Good,0
16900,42500,0.16,768,0,0,1,0,0,2,2,1,88.8,0,Poor,0
29500,115800,0.23,1300,0,208,1,1,1,3,2,1,53.8,0,Good,0
16300,87900,0.15,1064,385,111,1,0,0,3,2,0,35.8,0,Good,0
8900,54600,0.15,929,0,0,1,0,0,2,3,1,100.8,0,Good,0
16000,87000,0.15,880,0,0,1,0,0,3,2,1,54.8,0,Good,0
14600,63400,0.11,928,0,0,1,0,1,2,3,1,90.8,0,Average,0
16200,59000,0.15,792,0,0,1,0,0,2,3,1,87.8,0,Good,0
14500,51900,0.14,694,170,0,1,0,0,2,2,0,68.8,0,Average,0
19900,48200,0.22,806,0,124,1,0,0,2,2,1,64.8,0,Good,0
22900,111000,0.28,988,0,0,1,0,0,3,2,1,39.8,960,Good,0
10100,52000,0.11,528,0,0,1,0,0,1,2,1,61.8,336,Average,0
30500,96000,0.2,1408,0,312,1,1,1,3,3,1,84.8,0,Good,0
30600,109400,0.3,1302,350,40,2,0,1,3,3,1,62.8,0,Good,0
22400,87900,0.76,1370,0,160,1,0,0,3,2,1,60.8,400,Average,0
33900,67800,0.43,1454,0,0,1,0,0,4,3,1,80.8,0,Good,0
28500,46700,0.28,704,300,0,2,0,0,2,2,1,92.8,0,Good,0
20600,103800,0.25,810,760,0,1,1,0,3,2,1,49.8,325,Average,0
31400,77000,0.2,979,0,187,1,0,0,2,2,1,77.8,0,Good,0
20400,104800,0.13,1363,200,150,1,0,1,4,3,1,86.8,0,Good,0
13800,51700,0.15,676,0,0,1,0,0,2,2,0,65.8,0,Good,0
19860,86200,0.17,1225,0,0,1,0,0,3,3,1,78.8,0,Good,0
23200,95600,0.51,1349,0,280,1,0,0,4,3,0,62.8,0,Good,0
30900,119200,0.24,1004,384,100,2,1,0,3,3,1,8.7,140,Average,0
13700,64400,0.21,1037,0,120,1,0,0,3,2,1,61.8,0,Good,0
8200,57500,0.15,680,400,0,2,0,1,2,2,1,68.8,0,Good,0
21800,74100,0.28,988,0,0,1,0,0,3,3,1,53.8,0,Average,0
13500,73400,0.21,1096,0,250,1,0,0,1,3,1,92.8,0,Good,0
6500,53700,0.11,1075,0,0,1,1,0,2,3,0,120.8,0,Poor,0
20500,100200,0.32,1430,0,0,1,0,1,3,2,1,54.8,484,Good,0
15800,54700,0.15,1098,0,0,1,0,0,4,3,1,94.8,0,Good,0
21300,68200,0.17,1318,0,0,1,0,0,3,3,0,98.8,0,Good,0
19000,106000,0.17,930,342,0,1,1,0,3,2,1,21.8,0,Good,0
13100,81400,0.18,885,480,0,1,0,0,3,2,1,50.8,0,Good,0
26800,126900,0.18,1184,588,0,1,1,1,3,2,1,46.8,0,Good,0
18200,169800,0.44,2614,300,480,3,1,1,3,3,1,46.8,0,Good,0
30500,123200,0.3,1170,700,483,2,0,1,3,4,1,34.8,264,Good,0
27100,125900,0.21,1315,480,294,1,0,1,3,3,1,55.8,280,Good,0
39500,138600,0.16,2062,0,0,1,1,0,4,5,1,97.8,0,Average,0
16000,34100,0.15,632,0,0,1,0,0,2,2,0,92.8,0,Average,0
4400,62400,0.1,1241,0,0,1,0,0,3,3,0,76.8,0,Good,0
19900,197700,0.13,2138,300,0,3,0,2,3,3,1,49.8,0,Good,0
20800,97300,0.23,878,439,0,1,0,0,2,2,1,30.8,0,Good,0
12900,68200,0.17,912,288,80,1,0,0,3,3,0,43.8,0,Good,0
12600,40800,0.21,600,0,0,1,0,0,2,2,1,63.8,0,Good,0
22300,145700,0.34,1701,500,160,1,1,0,3,2,1,50.8,0,Average,0
10600,39100,0.14,1048,0,0,1,0,0,2,2,0,100.8,0,Average,0
15800,36100,0.15,624,0,0,1,0,0,2,2,0,94.8,0,Poor,0
19600,55000,0.21,768,0,0,1,0,0,2,3,1,90.8,0,Good,0
19500,46500,0.22,768,0,240,1,0,0,2,3,1,93.8,0,Average,0
41300,176500,0.45,2152,0,0,2,1,1,4,3,1,9.7,680,Average,0
15200,64600,0.16,770,360,0,1,0,0,2,2,1,70.8,0,Good,0
33600,112900,0.27,1504,0,0,1,1,1,2,3,0,101.8,0,Good,0
18400,73400,0.18,936,0,264,1,0,0,3,2,1,54.8,202,Good,0
19900,64600,0.17,864,0,240,1,0,0,3,2,1,60.8,0,Good,0
29000,84200,0.29,861,200,55,1,0,0,3,2,1,41.8,0,Good,0
36500,150600,0.29,1882,0,144,2,2,1,3,3,1,8.7,760,Average,0
29000,107000,0.16,1436,0,296,1,0,0,3,3,1,60.8,0,Average,0
6800,51500,0.08,857,0,0,1,0,0,2,2,0,120.8,0,Average,0
13600,85000,0.17,936,350,110,1,0,0,3,2,1,31.8,0,Good,0
16700,67800,0.23,780,500,0,1,0,0,2,2,1,63.8,0,Good,0
54500,93800,0.29,1015,250,0,2,0,1,3,2,0,55.8,0,Good,0
11500,70700,0.16,768,0,0,1,0,0,2,2,1,66.8,0,Average,0
21700,108000,0.17,1372,0,320,1,1,0,3,3,1,48.8,0,Good,0
6100,6000,0.18,2334,0,0,2,0,0,4,4,0,119.8,0,Poor,0
15900,109100,0.17,1209,0,104,2,0,0,3,2,1,5.7,0,Average,0
29900,150900,0.24,1269,728,200,2,1,1,3,3,1,8.7,484,Average,0
19900,85600,0.19,855,500,204,1,0,0,2,3,1,60.8,200,Good,0
10700,62600,0.1,914,0,0,1,0,0,2,3,1,98.8,0,Good,0
16900,81900,0.39,990,0,0,1,1,0,3,2,1,52.8,0,Good,0
35600,100400,0.42,1120,0,0,1,0,0,3,2,1,54.8,0,Good,0
16800,146900,0.14,1299,650,52,3,0,0,4,4,1,5.7,0,Average,0
12600,69200,0.15,1279,0,160,1,0,0,3,3,1,102.8,0,Good,0
7800,69000,0.15,1328,429,50,2,0,0,4,6,0,77.8,0,Good,0
18500,69000,0.18,1260,0,0,1,0,0,2,3,0,91.8,0,Good,0
29900,161200,0.28,1607,400,200,1,1,2,3,3,1,71.8,383,Good,0
13400,53800,0.17,750,0,0,1,0,0,3,2,0,68.8,0,Good,0
23900,41000,0.24,736,0,252,1,0,0,2,2,1,91.8,0,Average,0
14500,35800,0.14,604,0,0,1,0,0,2,2,1,100.8,0,Average,0
19800,138400,0.22,1557,750,320,2,0,0,2,3,1,51.8,0,Average,0
29900,83500,0.23,1184,0,0,1,0,1,3,2,1,88.8,0,Good,0
18800,82400,0.19,816,196,160,1,1,0,3,2,1,54.8,0,Good,0
9000,70900,0.1,1132,0,0,2,1,1,2,2,1,90.8,0,Poor,0
13400,66700,0.17,936,0,100,1,0,0,2,4,1,63.8,0,Good,0
10500,51100,0.12,1296,0,0,1,1,0,2,2,1,70.8,0,Good,0
40200,237700,0.3,2741,0,473,2,1,1,4,4,1,29.8,552,Good,0
7400,62700,0.2,1133,0,0,1,0,0,2,2,1,43.8,0,Good,0
38400,177000,0.4,2315,800,0,2,0,1,4,3,1,46.8,506,Good,0
22500,74100,0.15,676,0,308,1,0,0,2,2,0,69.8,180,Good,0
5900,122400,0.16,1391,0,140,1,1,0,4,2,1,4.7,0,Average,0
15600,50800,0.16,828,0,48,1,0,0,2,2,1,70.8,0,Average,0
23100,69500,0.19,774,500,90,1,0,0,2,2,1,29.8,0,Good,0
44400,146000,0.52,1535,1100,544,2,1,1,4,2,1,33.8,600,Average,0
32500,77400,0.23,898,0,110,1,0,0,3,1,0,77.8,0,Good,0
21100,95200,0.14,1102,434,0,1,0,0,3,2,1,57.8,0,Good,0
52800,182800,0.36,2428,0,0,1,1,1,5,6,1,85.8,0,Good,0
13600,106700,0.18,1070,500,112,1,0,1,2,3,1,52.8,0,Good,0
28500,59600,0.52,968,0,0,1,0,1,2,3,1,88.8,0,Good,0
12200,49600,0.16,640,0,0,1,0,0,2,2,1,57.8,0,Average,0
28300,107400,0.16,1512,0,0,1,0,1,3,5,1,88.8,0,Average,0
33300,199200,0.23,2509,0,210,2,1,1,3,3,1,6.7,680,Average,0
31300,89700,0.33,978,0,0,2,0,0,2,3,1,58.8,242,Good,0
28100,81200,0.27,880,340,0,1,0,1,2,3,1,70.8,0,Average,0
13000,57800,0.14,928,0,0,1,0,0,3,2,1,93.8,0,Good,0
26000,116000,0.18,969,494,0,1,1,1,3,2,1,46.8,0,Good,0
23300,78000,0.28,1466,0,100,2,0,0,4,2,1,61.8,0,Average,0
10300,53400,0.18,1096,0,0,1,0,0,2,2,1,67.8,0,Good,0
25700,83400,0.22,1572,0,105,1,1,1,3,3,0,86.8,0,Average,0
15200,47400,0.17,1910,0,0,2,0,0,6,5,0,109.8,0,Poor,0
8100,97800,0.2,1456,0,0,1,0,0,3,4,1,46.8,0,Good,0
20700,163900,0.16,1490,0,194,2,0,0,3,2,1,5.7,440,Average,0
18700,76300,0.18,920,460,0,1,0,0,3,2,1,45.8,264,Good,0
5800,56600,0.15,840,0,135,1,0,0,3,2,1,36.8,0,Average,0
11200,55400,0.14,977,0,0,1,0,0,2,3,1,110.8,0,Good,0
3800,74800,0.11,1658,0,0,2,0,1,3,3,1,100.8,308,Good,0
15000,102900,0.14,1385,0,0,2,0,0,4,2,1,57.8,0,Good,0
18500,24500,0.16,566,0,0,1,0,0,1,2,0,70.8,0,Poor,0
26500,112800,0.22,1354,500,0,1,1,0,3,2,1,49.8,0,Good,0
16000,56000,0.15,897,0,0,1,0,0,2,2,0,61.8,0,Poor,0
10100,45900,0.24,932,0,160,1,0,0,2,2,0,120.8,0,Good,0
22700,144400,0.18,1291,576,100,1,0,0,2,3,1,7.7,528,Average,0
22000,73400,0.26,1148,480,312,1,0,0,3,2,1,51.8,264,Poor,0
115100,474300,1.03,3673,0,0,2,1,1,4,6,1,90.8,0,Good,0
15400,75200,0.18,1668,0,270,2,0,0,3,4,1,91.8,0,Average,0
22900,120400,0.32,1144,0,144,2,0,0,3,2,1,2.7,0,Average,0
24400,102300,0.16,1208,0,0,1,0,0,3,2,1,55.8,0,Good,0
45800,72900,0.21,1036,0,0,1,0,1,2,2,1,95.8,0,Good,0
23700,114900,0.22,1400,0,568,1,1,0,4,3,1,40.8,0,Good,0
17000,107400,0.27,888,444,404,1,1,2,3,2,1,52.8,0,Good,0
18200,60800,0.16,672,0,108,1,0,0,2,2,0,83.8,0,Good,0
7500,64600,0.17,1136,0,0,1,0,0,3,3,0,62.8,0,Average,0
27500,124200,0.18,1395,300,0,1,1,2,3,3,1,70.8,0,Good,0
13400,47900,0.16,692,286,0,1,0,0,2,2,0,69.8,234,Average,0
9700,67900,0.19,1200,100,0,2,1,0,3,2,1,35.8,0,Good,0
12600,109000,0.12,1264,0,128,1,0,1,3,4,1,73.8,0,Good,0
26800,167100,0.43,1312,780,0,3,0,0,3,6,1,12.7,400,Average,0
22600,99800,0.22,1008,504,0,1,0,0,3,2,1,52.8,0,Good,0
30400,123400,0.18,2092,0,364,1,0,1,4,4,1,93.8,0,Good,0
16000,121600,0.26,1028,308,35,2,0,0,3,3,1,9.7,100,Average,0
22000,121900,0.18,1500,0,0,1,1,0,4,3,1,44.8,0,Good,0
18700,57200,0.23,792,0,0,1,0,0,2,2,1,49.8,0,Good,0
20500,90500,0.21,1456,0,0,1,0,1,3,2,1,52.8,0,Good,0
15000,64800,0.16,810,336,0,1,0,0,2,2,1,66.8,0,Average,0
27900,93800,0.35,1393,0,384,1,1,0,3,3,1,69.8,0,Average,0
34900,129500,0.24,994,340,100,2,1,1,3,2,1,5.7,130,Average,0
14300,93700,0.26,864,0,400,1,0,1,3,2,1,38.8,0,Good,0
57300,144100,0.38,1937,0,0,2,0,1,3,3,1,59.8,500,Average,0
15000,39800,0.17,700,300,272,1,0,0,2,2,1,79.8,0,Good,0
24700,117800,0.32,1380,0,0,1,1,0,3,2,1,51.8,440,Good,0
18600,84900,0.2,960,0,0,1,0,0,3,2,1,38.8,0,Good,0
19900,111000,0.16,1228,0,0,1,0,0,2,2,1,50.8,0,Average,0
14400,33500,0.18,708,0,0,1,0,0,2,3,0,93.8,0,Average,0
15800,92400,0.23,768,300,220,1,0,0,2,2,1,53.8,0,Good,0
26600,90800,0.17,1024,200,0,2,0,0,3,3,1,53.8,0,Good,0
27300,113800,0.2,1217,676,128,2,0,1,4,2,1,16.8,484,Average,0
24500,94400,0.23,1312,200,0,2,0,0,2,4,1,70.8,448,Good,0
10400,72300,0.11,1262,0,0,1,1,0,2,2,1,90.8,0,Good,0
28100,111300,0.2,1591,242,0,2,0,0,3,4,1,50.8,0,Average,0
5700,48400,0.15,1502,0,0,2,0,0,2,5,1,100.8,0,Poor,0
28800,92800,0.27,951,460,0,2,0,0,3,1,1,55.8,288,Good,0
25400,132400,0.26,1080,450,64,2,0,1,3,2,1,33.8,330,Good,0
11700,178500,0.13,1680,0,0,2,1,1,3,3,1,90.8,0,Good,0
20600,86700,0.17,1134,0,120,1,0,0,3,2,1,39.8,0,Good,0
45400,128500,0.36,1474,0,150,2,1,1,3,3,1,7.7,484,Average,0
15200,82400,0.18,1008,0,0,1,0,0,3,2,1,54.8,0,Good,0
27100,81000,0.33,826,0,0,1,0,0,3,2,1,50.8,0,Good,0
11100,60300,0.13,768,0,0,1,0,0,2,3,1,85.8,0,Good,0
32600,82500,0.23,1027,400,0,1,0,0,2,3,1,64.8,0,Average,0
24700,59100,0.16,764,0,0,1,0,0,2,2,1,85.8,0,Average,0
16400,98600,0.2,1012,446,0,1,0,1,3,2,1,51.8,0,Good,0
13000,36400,0.15,924,0,0,1,0,0,2,3,1,95.8,0,Good,0
29600,121100,0.19,1053,450,120,2,1,1,3,4,1,16.8,0,Average,0
15100,83300,0.22,1127,0,312,1,0,0,3,2,1,58.8,0,Good,0
5700,48200,0.15,680,0,140,1,0,0,2,2,0,69.8,0,Poor,0
29100,115300,0.21,1452,0,96,1,0,0,3,5,1,54.8,0,Good,0
18800,127500,0.15,1661,0,0,2,0,2,3,3,1,72.8,202,Good,0
17800,22500,0.22,504,0,0,1,0,0,1,2,0,96.8,0,Poor,0
19700,100300,0.15,1784,0,0,1,1,0,3,4,1,97.8,0,Average,0
30200,115800,0.19,1433,0,0,2,0,1,3,3,1,85.8,0,Good,0
13900,62800,0.18,1129,0,0,1,0,0,3,3,1,104.8,0,Poor,0
28400,123300,0.18,1356,0,102,1,1,1,2,3,1,71.8,0,Average,0
21400,88600,0.19,988,450,0,1,0,0,3,2,1,55.8,0,Good,0
45200,269200,0.28,2405,406,482,2,1,2,3,4,1,53.8,420,Good,0
20500,90700,0.19,894,450,96,1,0,0,2,3,1,55.8,273,Good,0
15900,91800,0.24,1548,182,0,1,0,0,4,2,1,52.8,0,Good,0
25500,142700,0.32,1326,0,223,2,0,0,3,2,1,7.7,480,Average,0
21900,28500,1.4,702,0,0,1,0,0,1,3,0,105.8,0,Average,0
32300,97000,0.29,923,0,0,1,0,0,3,2,1,52.8,0,Good,0
9400,47600,0.26,1064,0,0,1,0,0,2,3,0,73.8,0,Average,0
21000,92900,0.17,912,250,216,2,0,0,3,2,1,49.8,0,Good,0
6400,61500,0.13,1392,0,0,2,0,0,3,4,1,67.8,420,Average,0
52400,205900,0.33,2105,0,0,2,1,2,3,4,1,70.8,0,Good,0
16800,60400,0.16,748,0,0,1,0,0,2,2,1,52.8,0,Average,0
21300,117400,0.18,1060,800,36,1,1,0,2,2,1,7.7,400,Average,0
15600,74400,0.15,980,0,360,1,0,0,2,2,1,90.8,0,Good,0
36000,75700,0.84,1366,0,240,1,1,0,3,4,1,62.8,0,Average,0
15300,55200,0.15,672,0,40,1,0,0,2,2,0,62.8,0,Good,0
14100,65600,0.18,708,0,0,1,0,0,2,2,0,56.8,0,Good,0
15500,72800,0.15,1568,0,0,2,0,0,3,4,1,105.8,0,Good,0
18900,75500,0.17,1099,0,0,1,1,0,3,2,1,56.8,0,Average,0
15200,90100,0.26,1045,0,0,2,0,0,3,3,1,42.8,0,Good,0
18900,113900,0.16,1296,0,0,1,1,2,3,2,1,81.8,0,Good,0
21100,87400,0.18,864,0,624,1,0,0,3,2,1,41.8,0,Good,0
15100,71800,0.16,1272,0,80,1,0,0,2,3,1,53.8,0,Good,0
16300,66800,0.16,981,0,0,1,0,0,3,3,0,100.8,0,Good,0
29400,78200,0.25,1049,0,410,1,0,0,3,2,1,59.8,0,Average,0
11500,124400,0.15,1094,0,155,2,0,0,3,2,1,3.7,0,Average,0
15200,48000,0.36,1101,0,0,1,0,0,3,3,0,101.8,0,Poor,0
23500,92000,0.23,1323,0,384,1,1,0,3,3,1,108.8,0,Good,0
24300,152300,0.26,2038,0,640,2,1,0,2,4,1,39.8,0,Good,0
10500,93100,0.15,784,350,0,2,0,0,2,2,1,32.8,0,Good,0
4800,27500,0.15,948,0,0,1,0,0,2,3,0,96.8,0,Poor,0
15200,53000,0.17,720,0,100,1,0,0,2,2,0,68.8,0,Average,0
20000,114000,0.17,1617,0,0,1,1,0,4,2,1,50.8,0,Good,0
15300,78000,0.17,1064,0,128,1,0,1,2,3,1,56.8,0,Good,0
25000,44500,0.16,775,0,0,1,0,0,2,2,0,87.8,0,Good,0
9600,57000,0.17,1675,0,0,2,0,0,4,4,0,118.8,0,Poor,0
26600,75600,0.17,998,0,0,1,0,1,2,4,1,81.8,0,Good,0
18700,97200,0.45,1297,0,0,1,0,1,2,2,1,60.8,0,Average,0
16500,64300,0.16,704,0,232,1,0,0,2,2,1,88.8,0,Good,0
25900,98300,0.16,856,350,0,1,0,0,2,3,1,60.8,0,Good,0
30900,138000,0.2,1664,0,168,1,1,1,3,4,1,88.8,0,Good,0
25400,80300,0.35,1054,0,0,1,0,0,3,2,1,70.8,220,Good,0
28800,93300,0.21,1529,0,104,1,0,1,3,2,1,86.8,0,Average,0
19200,85700,0.18,927,0,0,1,0,0,3,2,0,41.8,0,Good,0
32600,128400,0.16,1639,250,0,1,0,2,3,3,1,71.8,0,Average,0
17000,110000,0.13,1470,250,0,2,0,0,3,3,1,20.8,0,Good,0
20700,110200,0.18,1246,564,160,2,0,1,4,1,1,43.8,0,Good,0
35100,62400,0.47,660,300,144,1,0,0,2,2,1,86.8,0,Good,0
11900,55200,0.16,858,0,202,1,0,0,2,1,0,49.8,0,Good,0
17600,70600,0.2,893,0,0,1,0,0,2,2,1,43.8,396,Good,0
22100,96000,0.48,1396,0,72,1,1,0,3,3,1,63.8,300,Good,0
30400,43200,0.61,935,0,0,1,0,1,2,3,1,84.8,0,Good,0
33100,103600,0.42,1094,0,160,2,0,0,3,2,1,5.7,0,Average,0
19200,36300,0.39,864,0,0,1,0,0,2,3,0,59.8,0,Poor,0
32800,153800,0.22,1875,480,429,1,0,1,3,3,1,67.8,0,Good,0
26300,94700,0.22,1096,200,263,1,1,0,3,2,1,54.8,0,Good,0
20400,67200,0.22,960,0,0,1,0,0,2,3,1,86.8,0,Good,0
11300,122700,0.18,1062,227,100,2,0,0,3,3,1,5.7,0,Average,0
19500,113200,0.17,1412,0,256,1,1,0,3,4,1,31.8,440,Good,0
18300,58300,0.15,886,0,0,1,0,0,2,3,1,90.8,0,Average,0
28800,81600,0.19,750,400,0,1,0,1,2,2,1,55.8,0,Good,0
17600,95900,0.15,884,400,0,1,0,0,3,2,1,57.8,0,Good,0
19200,131900,0.15,1291,0,176,2,0,0,3,2,1,6.7,432,Average,0
12900,72600,0.17,1009,0,0,1,0,0,2,3,1,88.8,0,Good,0
12000,35800,0.56,786,0,0,1,0,0,2,2,0,91.8,0,Average,0
15900,73000,0.15,1265,0,162,1,0,0,2,3,1,100.8,0,Good,0
22100,85800,0.19,1080,340,0,2,0,0,2,3,1,57.8,400,Average,0
20900,99800,0.18,1175,0,0,1,0,0,3,3,1,56.8,0,Good,0
15400,36100,0.17,624,0,49,1,0,0,1,3,0,85.8,0,Average,0
14200,52400,0.15,1226,0,0,1,0,0,2,3,0,89.8,0,Poor,0
52300,193800,0.3,2169,0,35,2,1,1,3,7,1,93.8,0,Good,0
19100,72500,0.18,960,0,206,1,0,0,2,3,1,82.8,0,Average,0
23600,60700,0.42,682,0,80,1,0,0,2,2,0,58.8,0,Good,0
5100,41100,0.1,807,0,210,1,0,0,2,2,1,48.8,0,Good,0
13600,65800,0.21,824,0,0,1,1,0,2,2,1,51.8,0,Good,0
14800,81200,0.16,826,0,0,1,0,0,3,2,1,52.8,0,Good,0
15500,113600,0.17,1125,0,280,1,0,0,3,3,1,54.8,0,Good,0
17400,102400,0.21,1009,0,436,2,0,0,3,2,1,64.8,0,Poor,0
25800,104600,0.32,1463,520,176,2,1,0,3,3,1,55.8,0,Good,0
21500,149600,0.16,1530,360,0,2,1,0,4,3,1,38.8,0,Good,0
22800,102100,0.18,1162,500,0,1,1,1,3,2,1,47.8,0,Good,0
22600,94500,0.18,1004,364,0,1,1,0,3,2,1,52.8,0,Good,0
23400,194500,0.19,2078,0,120,2,1,1,3,3,1,6.7,440,Average,0
6600,110000,0.22,1534,0,78,2,0,0,4,2,1,5.7,0,Average,0
13900,72400,0.13,744,0,190,1,0,0,2,2,1,69.8,0,Good,0
16700,74300,0.18,976,0,0,1,0,0,2,3,1,103.8,0,Good,0
20400,99000,0.19,1296,0,0,1,1,1,2,2,1,44.8,0,Good,0
19200,84400,0.19,972,0,0,1,0,0,3,2,1,38.8,288,Good,0
6300,83000,0.19,1460,0,240,1,1,1,3,2,1,28.8,0,Poor,0
32600,155400,0.19,1795,0,64,3,0,2,3,4,1,81.8,0,Good,0
26700,81900,0.17,720,0,0,1,0,0,2,2,1,60.8,0,Good,0
23200,121700,0.19,1144,720,120,2,0,1,4,4,1,33.8,484,Good,0
16200,61700,0.26,1220,0,54,1,0,0,2,2,1,52.8,0,Good,0
15200,68500,0.16,936,0,0,1,0,1,2,3,1,87.8,0,Good,0
4400,44200,0.11,1378,0,0,1,0,0,5,5,1,105.8,0,Average,0
23500,55700,0.19,888,0,0,1,0,0,2,3,1,96.8,0,Good,0
15100,62600,0.16,776,0,0,1,0,0,2,2,1,62.8,0,Good,0
16400,41100,0.16,624,320,80,1,0,0,2,2,0,69.8,0,Good,0
21900,94800,0.29,936,0,256,1,0,0,3,2,1,57.8,364,Good,0
29200,63900,0.45,764,0,0,1,0,0,3,3,1,82.8,0,Good,0
16600,55800,0.15,1166,0,0,1,0,0,4,3,1,100.8,0,Average,0
17100,76600,0.21,982,0,240,1,0,0,3,3,0,42.8,0,Good,0
50500,223000,0.24,1830,0,0,2,1,1,3,4,1,39.8,462,Good,0
19500,58300,0.15,928,0,30,1,0,0,2,3,1,66.8,0,Good,0
27500,92900,0.21,1093,500,0,1,1,0,3,3,1,60.8,240,Good,0
5000,51800,0.11,982,0,0,1,0,0,2,4,1,104.8,0,Good,0
17500,74400,0.2,812,0,100,1,0,0,2,2,1,44.8,0,Good,0
33400,65700,0.32,979,0,216,1,0,0,2,3,1,93.8,0,Good,0
15200,52200,0.34,728,0,320,1,0,0,2,2,1,61.8,0,Poor,0
21900,82700,0.17,912,700,0,1,0,0,3,2,1,49.8,0,Good,0
29200,130800,0.22,1550,0,130,2,0,1,3,3,1,21.8,600,Good,0
